source_id,target_id,rel_type,target_kind,ordinal,accessed_date,accessed_date_stated,stated_source_text,source_document
DTOM-L2A-AIS-POL-009,src_5301036ee27e,CITES,Source,2,2025-12-14,"December 14, 2025","Integrating the NIST AI RMF and ISO 42001: A Practical Guide - FairNow AI, accessed on December 14, 2025, <https://fairnow.ai/map-nist-ai-rmf-iso-42001/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_4c5cc456c6c5,CITES,Source,3,2025-12-14,"December 14, 2025","ISO 42001 Annex A Control A.6 Explained | ISMS.online, accessed on December 14, 2025, <https://www.isms.online/iso-42001/annex-a-controls/a-6-ai-system-life-cycle/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_b5e3632eca63,CITES,Source,4,2025-12-14,"December 14, 2025","2025 Top 10 Risk & Mitigations for LLMs and Gen AI Apps - OWASP GenAI Security Project, accessed on December 14, 2025, <https://genai.owasp.org/llm-top-10/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_e6d2df6b4c90,CITES,Source,5,2025-12-14,"December 14, 2025","In-Depth Overview of FIPS 203: The Module-Lattice-Based Key-Encapsulation Mechanism Standard - Encryption Consulting, accessed on December 14, 2025, <https://www.encryptionconsulting.com/overview-of-fips-203/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_1cb57af846cd,CITES,Source,6,2025-12-14,"December 14, 2025","FIPS 204: Module-Lattice-Based Digital Signature Standard - Encryption Consulting, accessed on December 14, 2025, <https://www.encryptionconsulting.com/understanding-fips-204/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,doc_09_dtom_contextual_architecture_for_ai_emerging_technology_security_docx,CITES,InternalDocument,7,,,09 - DTOM Contextual Architecture for AI & Emerging Technology Security.docx,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_945002c5b299,CITES,Source,8,2025-12-14,"December 14, 2025","(PDF) Blockchain for Secure AI Model Version Control - ResearchGate, accessed on December 14, 2025, <https://www.researchgate.net/publication/395415005_Blockchain_for_Secure_AI_Model_Version_Control>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_a9976b907639,CITES,Source,9,2025-12-14,"December 14, 2025","AI Model Collapse: Causes and Prevention - WitnessAI, accessed on December 14, 2025, <https://witness.ai/blog/ai-model-collapse/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_46ba3f066c7b,CITES,Source,10,2025-12-14,"December 14, 2025","EU AI Act Readiness Checklist for CIOs and CISOs | Intelance, accessed on December 14, 2025, <https://www.intelance.co.uk/eu-ai-act-readiness-checklist/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_a067b165d84d,CITES,Source,11,2025-12-14,"December 14, 2025","OWASP Top 10 LLM Applications 2025 | Indusface Blog, accessed on December 14, 2025, <https://www.indusface.com/blog/owasp-top-10-llm/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_8b3156d2d99e,CITES,Source,12,2025-12-14,"December 14, 2025","LLM10:2025 Unbounded Consumption - OWASP GenAI Security Project, accessed on December 14, 2025, <https://genai.owasp.org/llmrisk/llm102025-unbounded-consumption/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_708a8a8e12c7,CITES,Source,13,2025-12-14,"December 14, 2025","LLM01:2025 Prompt Injection - OWASP Gen AI Security Project, accessed on December 14, 2025, <https://genai.owasp.org/llmrisk/llm01-prompt-injection/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_62aced038452,CITES,Source,14,2025-12-14,"December 14, 2025","LLM04:2025 Data and Model Poisoning - Indusface, accessed on December 14, 2025, <https://www.indusface.com/learning/llm042025-data-and-model-poisoning/?amp>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_26da12366ec8,CITES,Source,15,2025-12-14,"December 14, 2025","Examining synthetic data: The promise, risks and realities - IBM, accessed on December 14, 2025, <https://www.ibm.com/think/insights/ai-synthetic-data>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_a63f9cf0df94,CITES,Source,16,2025-12-14,"December 14, 2025","How the EU AI Act affects US-based companies - KPMG International, accessed on December 14, 2025, <https://kpmg.com/us/en/articles/2024/how-eu-ai-act-affects-us-based-companies.html>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_0c67c9461f08,CITES,Source,17,2025-12-14,"December 14, 2025","Post-quantum cryptography - Wikipedia, accessed on December 14, 2025, <https://en.wikipedia.org/wiki/Post-quantum_cryptography>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_127d934807b7,CITES,Source,18,2025-12-14,"December 14, 2025","What Is Post-Quantum Cryptography (PQC)? A Complete Guide - Palo Alto Networks, accessed on December 14, 2025, <https://www.paloaltonetworks.com/cyberpedia/what-is-post-quantum-cryptography-pqc>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_1a10a47762ab,CITES,Source,19,2025-12-14,"December 14, 2025","Assessing the Impact of Algorithmic Systems - Holistic AI, accessed on December 14, 2025, <https://www.holisticai.com/blog/assessing-the-impact-of-algorithmic-systems>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_0f63b3ce6c28,CITES,Source,20,2025-12-14,"December 14, 2025","What Is AI Governance? - Palo Alto Networks, accessed on December 14, 2025, <https://www.paloaltonetworks.com/cyberpedia/ai-governance>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_1e166eaf31f3,CITES,Source,21,2025-12-14,"December 14, 2025","[Blog] Securing AI: FPGAs and Data Provenance - Lattice Semiconductor, accessed on December 14, 2025, <https://www.latticesemi.com/en/Blog/2025/01/21/15/55/Securing-AI-FPGAs-and-Data-Provenance>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_1cf4ee5a1b4d,CITES,Source,22,2025-12-14,"December 14, 2025","AI Red Teaming Agent - Microsoft Foundry, accessed on December 14, 2025, <https://learn.microsoft.com/en-us/azure/ai-foundry/concepts/ai-red-teaming-agent?view=foundry-classic>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_16d452769bd9,CITES,Source,23,2025-12-14,"December 14, 2025","RACI Template & Ultimate 2026 Guide to the RACI Matrix [+Free Download] - AIHR, accessed on December 14, 2025, <https://www.aihr.com/blog/raci-template/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_917352afece2,CITES,Source,24,2025-12-14,"December 14, 2025","AI Committee RACI Matrix: Roles, rights & responsibilities for Enterprise AI - OneTrust, accessed on December 14, 2025, <https://www.onetrust.com/resources/ai-committee-raci-matrix-roles-rights-and-responsibilities-for-enterprise-ai-infographic/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_81dca33aae8b,CITES,Source,25,2025-12-14,"December 14, 2025","AI RMF Core - AIRC - NIST AI Resource Center, accessed on December 14, 2025, <https://airc.nist.gov/airmf-resources/airmf/5-sec-core/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_0bbc253f3bba,CITES,Source,26,2025-12-14,"December 14, 2025","Artificial Intelligence Risk Management Framework (AI RMF 1.0) - NIST Technical Series Publications, accessed on December 14, 2025, <https://nvlpubs.nist.gov/nistpubs/ai/nist.ai.100-1.pdf>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_a07e73246998,CITES,Source,27,2025-12-14,"December 14, 2025","Artificial Intelligence Impact Assessment Guide - FairNow AI, accessed on December 14, 2025, <https://fairnow.ai/algorithmic-impact-assessment-template/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_9826c57a1ad6,CITES,Source,28,2025-12-14,"December 14, 2025","Article 6: Classification Rules for High-Risk AI Systems | EU Artificial Intelligence Act, accessed on December 14, 2025, <https://artificialintelligenceact.eu/article/6/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_1a1bf80f8e45,CITES,Source,29,2025-12-14,"December 14, 2025","OWASP Top 10 for LLM Applications 2025, accessed on December 14, 2025, <https://owasp.org/www-project-top-10-for-large-language-model-applications/assets/PDF/OWASP-Top-10-for-LLMs-v2025.pdf>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_8fd03388b4b3,CITES,Source,30,2025-12-14,"December 14, 2025","Acceptable Use of Generative AI Tools [Sample Policy] - Fisher Phillips, accessed on December 14, 2025, <https://www.fisherphillips.com/a/web/du6wach1kmRuPCgDcMLJ5Z/ai-policy.pdf>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_6d02946895ec,CITES,Source,31,2025-12-14,"December 14, 2025","Microsoft Enterprise AI Services Code of Conduct, accessed on December 14, 2025, <https://learn.microsoft.com/en-us/legal/ai-code-of-conduct>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_b3383006a082,CITES,Source,32,2025-12-14,"December 14, 2025","AI cybersecurity regulations: What CISOs need to know - Zscaler, accessed on December 14, 2025, <https://www.zscaler.com/cxorevolutionaries/insights/ai-cybersecurity-regulations-what-cisos-need-know>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_4f3600d82ab0,CITES,Source,33,2025-12-14,"December 14, 2025","Understanding LLM01:2025 Prompt Injection | by @ro0taddict | Medium, accessed on December 14, 2025, <https://rodelllemit.medium.com/understanding-llm01-2025-prompt-injection-llm-apps-8f04e5d4f825>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_01b6528d29a4,CITES,Source,34,2025-12-14,"December 14, 2025","LLM04:2025 Data and Model Poisoning - OWASP Gen AI Security Project, accessed on December 14, 2025, <https://genai.owasp.org/llmrisk/llm042025-data-and-model-poisoning/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_d7f4afd59ad0,CITES,Source,35,2025-12-14,"December 14, 2025","Digital Authenticity: Provenance and Verification in AI-Generated Media - Numbers Protocol, accessed on December 14, 2025, <https://numbersprotocol.io/blog/digital-authenticity-provenance-and-verification-in-ai-generated-media/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_a5bd5260922a,CITES,Source,36,2025-12-14,"December 14, 2025","Module-Lattice-Based Key-Encapsulation Mechanism Standard | FIPS 203 | NIST Technical Series Publications, accessed on December 14, 2025, <https://nvlpubs.nist.gov/nistpubs/fips/nist.fips.203.pdf>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_974e52319831,CITES,Source,37,2025-12-14,"December 14, 2025","FIPS 204, Module-Lattice-Based Digital Signature Standard | CSRC, accessed on December 14, 2025, <https://csrc.nist.gov/pubs/fips/204/final>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_e6d307d25587,CITES,Source,38,2025-12-14,"December 14, 2025","Module-Lattice-Based Digital Signature Standard | FIPS 204 | NIST Technical Series Publications, accessed on December 14, 2025, <https://nvlpubs.nist.gov/nistpubs/fips/nist.fips.204.pdf>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_a3bec7a86ac2,CITES,Source,39,2025-12-14,"December 14, 2025","Gartner's AI Maturity Model: Maximize Your Business Impact – BMC Software | Blogs, accessed on December 14, 2025, <https://www.bmc.com/blogs/ai-maturity-models/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_4899cc913213,CITES,Source,40,2025-12-14,"December 14, 2025","AI Maturity Model: A Roadmap for Security - Darktrace, accessed on December 14, 2025, <https://www.darktrace.com/blog/introducing-the-ai-maturity-model-for-cybersecurity>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_3125337d494e,CITES,Source,41,2025-12-14,"December 14, 2025","NIST AI RMF to ISO/IEC FDIS 42001 AI Management system Crosswalk, accessed on December 14, 2025, <https://airc.nist.gov/docs/NIST_AI_RMF_to_ISO_IEC_42001_Crosswalk.pdf>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-AIS-POL-009,src_e08cf635c32f,CITES,Source,42,2025-12-14,"December 14, 2025","ISO 42001 and NIST AI RMF Alignment for Responsible AI - RSI Security, accessed on December 14, 2025, <https://blog.rsisecurity.com/iso-42001-nist-ai-rmf-alignment/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-APS-POL-003,doc_03_dtom_contextual_architecture_for_application_product_security_docx,CITES,InternalDocument,1,,,03 - DTOM Contextual Architecture for Application & Product Security.docx,DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-APS-POL-003,src_3aa209a42749,CITES,Source,2,2025-12-14,"December 14, 2025","Executive Order 14028 and the Software Supply Chain - Lazarus Alliance, accessed on December 14, 2025, <https://lazarusalliance.com/executive-order-14028-and-the-software-supply-chain/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-APS-POL-003,src_4642211c4d6e,CITES,Source,3,2025-12-14,"December 14, 2025","Executive Order 14028, Improving the Nation's Cybersecurity | NIST, accessed on December 14, 2025, <https://www.nist.gov/itl/executive-order-14028-improving-nations-cybersecurity>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-APS-POL-003,src_357a36121ae9,CITES,Source,4,2025-12-14,"December 14, 2025","Does the Cyber Resilience Act outlaw AI vibe-coding? (via Passle), accessed on December 14, 2025, <https://inquisitiveminds.bristows.com/post/102lxlm/does-the-cyber-resilience-act-outlaw-ai-vibe-coding>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-APS-POL-003,src_b3cfc6f9bd1a,CITES,Source,5,2025-12-14,"December 14, 2025","The EU Cyber Resilience Act: What It Is and How to Prepare | Digi International, accessed on December 14, 2025, <https://www.digi.com/blog/post/cyber-resilience-act>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-APS-POL-003,src_95f7a0322352,CITES,Source,6,2025-12-14,"December 14, 2025","Mandating Security by Design: Sekoia's Blueprint for the EU Cyber Resilience Act, accessed on December 14, 2025, <https://blog.sekoia.io/mandating-security-by-design-sekoias-blueprint-for-the-eu-cyber-resilience-act/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-APS-POL-003,src_2b9b9abf0276,CITES,Source,7,2025-12-14,"December 14, 2025","The Cyber Resilience Act – EU-Wide Requirements for the Cybersecurity of Products, accessed on December 14, 2025, <https://www.taylorwessing.com/en/insights-and-events/insights/2025/11/cyber-resilience-act-overview>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-APS-POL-003,src_38c1e31559b8,CITES,Source,8,2025-12-14,"December 14, 2025","Cyber Resilience Act | Shaping Europe's digital future - European Union, accessed on December 14, 2025, <https://digital-strategy.ec.europa.eu/en/policies/cyber-resilience-act>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-APS-POL-003,src_15e6c3821ac8,CITES,Source,9,2025-12-14,"December 14, 2025","Securing the Software Supply Chain: Recommended Practices Guide for Developers - CISA, accessed on December 14, 2025, <https://www.cisa.gov/sites/default/files/publications/ESF_SECURING_THE_SOFTWARE_SUPPLY_CHAIN_DEVELOPERS.PDF>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-APS-POL-003,src_ae3b07b022e8,CITES,Source,10,2025-12-14,"December 14, 2025","OWASP SAMM, accessed on December 14, 2025, <https://owasp.org/www-chapter-stuttgart/assets/slides/2024-09-17_OWASP-SAMM_-_Software_Assurance_Maturity_Model.pdf>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-APS-POL-003,src_95a8a28d0077,CITES,Source,11,2025-12-14,"December 14, 2025","Draft NIST SP 800-218, Secure Software Development Framework (SSDF) Version 1.1, accessed on December 14, 2025, <https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.800-218-draft.pdf>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-APS-POL-003,src_11a1cbff8f19,CITES,Source,12,2025-12-14,"December 14, 2025","Guide to EU Cyber Resilience Act Compliance - Thales CPL, accessed on December 14, 2025, <https://cpl.thalesgroup.com/software-monetization/eu-cyber-resilience-act-compliance-guide>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-APS-POL-003,src_1a39bce8f7c9,CITES,Source,13,2025-12-14,"December 14, 2025","Key Points of Biden's Executive Order 14028 - Exiger, accessed on December 14, 2025, <https://www.exiger.com/perspectives/executive-order-14028/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-APS-POL-003,src_a8ee6979d828,CITES,Source,14,2025-12-14,"December 14, 2025","CNLABS Achieves ISO/IEC 17025 Accreditation for Critical EU Cybersecurity Standards, accessed on December 14, 2025, <https://www.prnewswire.com/news-releases/cnlabs-achieves-isoiec-17025-accreditation-for-critical-eu-cybersecurity-standards-302638076.html>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-APS-POL-003,src_0c80b518b90f,CITES,Source,15,2025-12-14,"December 14, 2025","OWASP SAMM, accessed on December 14, 2025, <https://owasp.org/www-project-samm/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
DTOM-L2A-APS-POL-003,src_7e9d2d468053,CITES,Source,16,2025-12-14,"December 14, 2025","The Model - OWASP SAMM, accessed on December 14, 2025, <https://owaspsamm.org/model/>",DTOP-OLD/client/src/assets/docs/knowledgeRepository/info/templateSources.json
